,post_id,ticker,dividendo,yeld,media_yield_3m,soma_yield_3m,media_yield_6m,soma_yield_6m,media_yield_12m,soma_yield_12m,variacao_cotacao_mes,rentabilidade,rentabilidade_mes,cotacao_fechamento,soma_yield_ano_corrente,ano,vpa_yield,vpa,vpa_change,pl,vpa_rent,vpa_rent_m,yield_vpa_3m_sum,yield_vpa_3m,yield_vpa_6m_sum,yield_vpa_6m,yield_vpa_12m_sum,yield_vpa_12m,setor,setor_slug,valor,liquidezmediadiaria,patrimonio,pvp,p_vpa,post_title,ativos,volatility,numero_cotista,tx_gestao,tx_admin,tx_performance
0,495,AAZQ11,0.12,1.31,1.3033,3.91,1.3033,7.82,1.3133,15.76,-2.139,4.5324,-0.8571,9.15,3.91,2024.0,1.25,9.6,0.0,230857797.15,0.0,0.0,3.7409,1.247,7.4939,1.249,11.7553,1.4694,Indefinido,indefinido,9.24,835389.93,230857797.15,0.9615,0.9625,AAZQ11,,13.407958417595,27598,,,
1,238,ABCP11,0.5,0.62,0.8767,2.63,0.875,5.25,0.7975,9.57,6.3373,19.2957,6.9966,80.71,2.63,2024.0,0.8094,101.31,10.3354,477089865.14,19.1438,11.2285,2.0913,0.6971,4.0511,0.6752,7.3189,0.6099,Shoppings,shoppings,77.75,76312.43,477089865.14,0.764,0.767446451485539,ABCP11,1,15.357551189951,16988,,,
2,177,AFHI11,0.95,0.97,0.9767,2.93,1.015,6.09,1.0658,12.79,-0.5055,3.9836,0.4596,98.41,2.93,2024.0,0.9835,96.59,1.7058,386055547.13,9.1458,2.7061,3.0584,1.0195,6.2629,1.0438,13.0622,1.0885,Papéis,papeis,97.91,1345807.98,386055547.13,1.0119,1.01366601097422,AFHI11,0,8.121978869132,31221,,,
3,553,AGRX11,0.12,1.12,1.2667,3.8,1.3267,7.96,1.38,16.56,-0.1866,1.2922,0.9313,10.7,3.8,2024.0,,,,,,,,,,,,,Outros,outros,10.51,452685.25,0.0,0.0,,AGRX11,0,13.568291644172,0,,,
4,56,AIEC11,0.71,1.41,1.35,4.05,1.32,7.92,1.2442,14.93,-9.7846,-6.5937,-8.5125,50.25,4.05,2024.0,0.2024,83.99,-10.1807,405272651.5,-8.9588,-9.9989,3.3875,1.1292,5.8086,0.9681,10.6844,0.8904,Lajes Corporativas,lajes-corporativas,52.65,685229.05,405272651.5,0.6203,0.626860340516728,AIEC11,4,16.926822619496,1,,,
5,2722,AJFI11,0.08,0.81,0.82,1.64,0.82,1.64,0.82,1.64,-0.7071,0.0972,0.0972,9.83,1.64,2024.0,,,,,,,,,,,,,Shoppings,shoppings,9.89,1299898.05,394131222.07,0.7849,,AJFI11,,14.213894280716,11173,,,
6,216,ALMI11,0.3711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,2017.0,0.0,2046.7799,-0.0517,214297860.7,0.8982,-0.0517,0.0,0.0,0.0,0.0,0.0,0.0,Lajes Corporativas,lajes-corporativas,656.0,71249.18,240187303.24,0.3037,0.320503440550691,ALMI11,1,35.023858670257,2209,,,
7,556,ALZM11,0.085,0.98,1.0767,3.23,1.0283,6.17,0.9625,11.55,-0.9143,3.8637,0.0568,8.67,3.23,2024.0,1.0601,8.49,-90.8266,128894672.43,-90.3433,-90.7293,3.612,1.204,5.9779,0.9963,11.3594,0.9466,Fundo de Fundos,fundo-de-fundos,8.37,164751.98,128894672.43,0.9929,0.9858657243816251,ALZM11,0,17.245299198066,9254,,,
8,366,ALZR11,0.7976,0.68,0.6733,2.02,0.6917,4.15,0.7025,8.43,-0.3039,2.642,0.374,118.1,2.02,2024.0,0.7505,106.28,-0.5707,1047943303.45,8.1902,0.1755,2.2575,0.7525,4.5783,0.763,9.2108,0.7676,Misto,misto,117.97,1588627.93,1047943303.45,1.0999,1.109992472713586,ALZR11,14,10.771445507719,147616,,,
9,283,APTO11,0.09,0.94,0.9267,2.78,0.94,5.64,1.03,12.36,-2.6531,0.902,-1.738,9.54,2.78,2024.0,0.8841,10.18,2.2088,46958948.53,17.7352,3.1124,2.6333,0.8778,5.3434,0.8906,11.5238,0.9603,Imóveis Residenciais,imoveis-residenciais,9.7,33222.1,46958948.53,0.9607,0.9528487229862471,APTO11,4,16.419617254075,10057,,,
10,2784,APXM11,0.9183,0.0,0.38,1.14,0.4333,2.6,0.4983,2.99,0.0,,0.0,,1.14,2024.0,,,,,,,,,,,,,Shoppings,shoppings,99.99,10233.93,170725350.75,1.0309,,APXM11,1,51.865705105429,399,,,
11,398,ARCT11,0.5,0.0,0.433,1.2989,0.6359,3.8155,1.0462,12.5547,0.0,,0.0,,0.0,2023.0,0.7628,99.77,0.0401,369956160.07,6.3085,0.8032,2.312,0.7707,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,87.13,1053903.45,371534654.03,0.8696,0.8733086098025451,ARCT11,9,15.634888213165,43228,,,
12,2744,AROA11,0.0059,0.52,0.4967,1.49,0.2483,1.49,0.1355,1.49,2.7027,-18.2815,3.2368,1.14,1.49,2024.0,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,1.05,16411.68,164945638.95,1.0612,,AROA11,6,228.7072105828,1726,,,
13,369,ARRI11,0.1,1.08,1.0933,3.28,1.085,6.51,1.1483,13.78,1.7563,5.7107,2.8553,9.27,3.28,2024.0,1.1274,8.87,0.1129,115793464.08,-88.8703,1.2415,3.3583,1.1194,6.6089,1.1015,13.7671,1.1473,Papéis,papeis,9.29,338239.25,115793464.08,1.0372,1.047350620067643,ARRI11,0,11.528755421186,27307,,,
14,2746,ARXD11,1.0,1.05,1.04,3.12,0.8633,5.18,0.518,5.18,-1.1513,4.5347,-0.1134,95.3,3.12,2024.0,,,,,,,,,,,,,Papéis,papeis,95.11,31139.47,64786404.16,0.9552,,ARXD11,,23.208294475521,558,,,
15,1737,ASMT11,0.77,1.11,1.06,3.18,1.0283,6.17,0.9583,11.5,-5.5041,-5.8881,-4.4552,69.36,2.16,2023.0,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,54.69,47152.38,93458320.21,0.5973,,ASMT11,3,53.710340657989,512,,,
16,2748,ASRF11,256.3287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,2023.0,,,,,,,,,,,,,Indefinido,indefinido,10092.0,30276,23695206.68,1.0222,,ASRF11,2,,56,,,
17,393,ATSA11,0.05,0.0,0.0433,0.13,0.0317,0.19,0.0825,0.99,0.0,,0.0,,0.13,2023.0,0.0613,81.57,0.1596,142848791.89,-8.985,0.221,0.1839,0.0613,0.356,0.0593,1.4253,0.1188,Shoppings,shoppings,57.85,1674.2,132953999.66,0.7244,0.7092068162314571,ATSA11,1,28.182388164316,285,,,
18,63,AURB11,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,2023.0,,,,,,,,,,,,,Imóveis Comerciais - Outros,imoveis-comerciais-outros,85.01,148.4,72221744.15,1.0365,,AURB11,2,73.338352062567,18,,,
19,150,BARI11,0.9,1.05,1.0,3.0,0.845,5.07,0.9375,11.25,0.1992,10.251,1.2513,85.5,3.0,2024.0,1.0073,94.94,-0.4404,439973838.72,5.1111,0.5624,2.4409,0.8136,4.2163,0.7027,9.5593,0.7966,Papéis,papeis,85.0,723069.4,439973838.72,0.9011,0.895302296187065,BARI11,0,13.921007603438,36059,,,
20,168,BBFI11B,0.1437,0.01,0.46,1.38,0.6017,3.61,0.7925,9.51,18.8324,14.9058,18.8443,1262.0,1.38,2024.0,0.3955,2047.68,-5.4875,266198222.55,-22.6699,-5.1137,1.1208,0.3736,2.1541,0.359,5.748,0.479,Lajes Corporativas,lajes-corporativas,1338.0,345811.1,266198222.55,0.6495,0.6534224097515231,BBFI11B,2,49.022110349723,7258,,,
21,354,BBFO11,0.64,0.85,0.88,2.64,0.87,5.22,0.9242,11.09,0.76,9.2867,1.6165,75.57,2.64,2024.0,0.8148,83.46,2.1167,334145654.33,7.8479,2.9487,2.3556,0.7852,4.6442,0.774,9.7782,0.8148,Fundo de Fundos,fundo-de-fundos,75.45,744223.38,334145654.33,0.9,0.9040258806613941,BBFO11,0,12.212213664117,6453,,,
22,539,BBGO11,0.93,1.04,1.13,3.39,0.915,5.49,1.1658,13.99,-1.2721,7.3244,-0.2454,89.25,3.39,2024.0,0.9683,98.11,0.1777,392957113.47,9.3447,1.1477,3.3207,1.1069,5.2278,0.8713,11.0347,0.9196,Indefinido,indefinido,86.76,458376.4,392957113.47,0.8928,0.8843135256344921,BBGO11,0,12.84335296524,12144,,,
23,339,BBIM11,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,2024.0,0.1572,12.72,-57.6565,13164806.92,-70.3183,-57.5899,10.4957,3.4986,19.5307,3.2551,87.0976,7.2581,Papéis,papeis,0.0,,13164806.92,0.0,,BBIM11,0,,20,,,
24,145,BBPO11,0.97,0.94,0.9333,2.8,0.945,5.67,0.9558,11.47,-1.1365,12.82,-0.2072,103.52,2.8,2024.0,0.9573,101.33,0.8158,1613190000.65,19.1556,1.7809,2.7813,0.9271,5.5274,0.9212,10.9087,0.9091,Agências de Bancos,agencias-de-bancos,96.75,1815419.7,1613190000.65,1.056,0.9548011447744991,BBPO11,63,10.279900730323,69530,,,
25,284,BBRC11,1.1,0.96,0.96,2.88,0.97,5.82,1.0067,12.08,-0.3639,2.9883,0.5926,115.0,2.88,2024.0,1.0712,102.69,-4.6164,163281527.54,7.3769,-3.5946,3.2452,1.0817,6.4077,1.0679,12.385,1.0321,Agências de Bancos,agencias-de-bancos,114.41,118182.7,163281527.54,1.112,1.114129905540948,BBRC11,20,11.715488931461,9521,,,
26,161,BCFF11,0.0725,0.8,0.7733,2.32,0.7767,4.66,0.7867,9.44,-0.3286,2.338,0.4688,9.1,2.32,2024.0,0.7179,9.75,-86.8065,1964984405.55,-86.7365,-86.7118,2.1421,0.714,4.284,0.714,8.7673,0.7306,Fundo de Fundos,fundo-de-fundos,9.16,3040604.95,1964984405.55,0.9354,0.9394871794871791,BCFF11,1,17.702131125896,343949,,,
27,255,BCIA11,0.87,0.8,0.8,2.4,0.82,4.92,0.8408,10.09,-0.7958,11.1181,-0.0022,108.45,2.4,2024.0,0.7627,111.45,11.161,414468755.68,17.0611,12.0088,2.296,0.7653,4.6553,0.7759,9.2508,0.7709,Fundo de Fundos,fundo-de-fundos,105.74,1000227.48,414468755.68,0.9572,0.9487662628981601,BCIA11,0,13.642957133975,24045,,,
28,221,BCRI11,0.72,0.96,1.0167,3.05,1.035,6.21,1.0242,12.29,-0.3976,11.4611,0.5586,75.15,3.05,2024.0,0.8239,95.89,-4.9747,600047698.39,2.975,-4.1919,2.4404,0.8135,4.736,0.7893,9.3826,0.7819,Papéis,papeis,74.55,490057.63,600047698.39,0.7811,0.777453331942851,BCRI11,0,17.532699968113,46200,,,
29,1844,BDIF11,1.0,1.07,1.0767,3.23,1.14,6.84,1.2333,14.8,1.2783,4.9373,2.362,93.49,3.23,2024.0,,,,,,,,,,,,,Indefinido,indefinido,93.45,2808202.38,0.0,0.0,,BDIF11,,11.580666952467,0,,,
30,2998,BDIV11,8.0,6.4,5.4967,16.49,5.1517,30.91,3.7709,41.48,2.7618,9.3386,9.3386,125.02,6.4,2024.0,,,,,,,,,,,,,Indefinido,indefinido,126.35,922809.9,0.0,0.0,,BDIV11,,20.807866416696,0,,,
31,422,BICE11,5.99,0.0,0.2267,0.68,0.3533,2.12,0.3258,3.91,0.0,,0.0,,0.68,2024.0,1.6115,995.32,-0.1475,89887580.77,8.7968,1.4617,2.9442,0.9814,5.0345,0.8391,10.7311,0.8943,Fundo de Fundos,fundo-de-fundos,980.0,1960,89887580.77,0.9042,0.984607965277498,BICE11,0,64.506460876193,110,,,
32,142,BICR11,0.14,0.23,0.29,0.87,6.6167,39.7,3.5242,42.29,0.0,,0.0,60.0,0.23,2024.0,49.5161,44.43,-55.2703,22215276.65,-26.6428,-33.1219,100.4987,33.4996,156.3995,26.0666,161.632,13.4693,Papéis,papeis,55.9,2417.76,22341252.48,1.2008,1.258158901643034,BICR11,0,104.74547605212,628,,,
33,1860,BIDB11,1.1,1.17,1.2833,3.85,1.1133,6.68,1.03,12.36,3.7428,11.8259,4.9566,94.24,3.85,2024.0,,,,,,,,,,,,,Indefinido,indefinido,93.45,847789.18,0.0,0.0,,BIDB11,,9.502631009161,0,,,
34,52,BIME11,0.08,1.08,1.07,3.21,1.0767,6.46,1.1142,13.37,-0.8054,3.8063,0.2659,7.39,3.21,2024.0,0.9174,8.72,-3.433,50955212.69,4.4889,-2.5471,2.7449,0.915,5.5185,0.9198,11.2813,0.9401,Indefinido,indefinido,7.28,126015.23,50955212.69,0.8326,0.8348623853211,BIME11,3,12.411917037381,8828,,,
35,65,BIPD11,10.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,2023.0,,,,,,,,,,,,,Indefinido,indefinido,988.17,94906,73322758.3,1.0018,,BIPD11,1,8.527653695499,112,,,
36,119,BLCA11,0.49,0.47,1.61,4.83,2.5583,15.35,1.3508,16.21,-14.966,-10.6651,-14.5663,105.0,0.87,2024.0,0.3784,129.49,-9.8385,207187639.93,27.9614,-9.4973,1.0794,0.3598,2.331,0.3885,4.8114,0.401,Indefinido,indefinido,113.26,167274.18,207187639.93,0.8497,0.874662136072283,BLCA11,1,46.74007598997,438,,,
37,377,BLCP11,0.5634,0.63,0.4133,1.24,0.3983,2.39,0.41,4.92,0.0,,0.0,89.0,4.26,2022.0,0.5042,111.7373,-0.0172,256580339.9,15.814,0.487,1.4285,0.4762,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,91.0,103127.5,256580339.9,0.8144,0.8144102282765021,BLCP11,2,0.871986216086,279,,,
38,148,BLMC11,5.3373,,,,,,,,,,,,,,1.13,94.69,-1.4775,37827096.12,2.8755,-0.3642,2.4708,0.8236,4.6291,0.7715,9.8418,0.8202,Papéis,papeis,85.75,150671.33,37827096.12,0.9056,0.9055866511775261,BLMC11,0,30.568884710398,94,,,
39,415,BLMG11,0.44,1.11,1.0933,3.28,1.0383,6.23,1.0725,12.87,0.609,-17.5427,1.7257,39.65,3.28,2024.0,0.5439,80.9,-15.6765,345305471.05,-11.5617,-15.2178,1.6128,0.5376,3.5071,0.5845,8.3649,0.6971,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,39.17,424340.43,344608658.61,0.4842,0.48417799752781204,BLMG11,1,21.611918796946,14339,,,
40,424,BLMO11,0.44,0.49,0.3233,0.97,27.905,167.43,13.9525,167.43,-1.0012,-0.5161,-0.5161,89.98,0.97,2024.0,0.4213,104.44,-99.6472,103902099.2,-99.5965,-99.6457,1.2446,0.4149,2.198,0.3663,3.8823,0.3235,Lajes Corporativas,lajes-corporativas,87.0,322664.65,103902099.2,0.833,0.8330141708157791,BLMO11,1,72.080579412851,281,,,
41,171,BLMR11,0.3733,,,,,,,,,,,,,,0.6965,7.61,-1.6796,194292702.53,1.8154,-0.9948,2.0816,0.6939,4.3292,0.7215,9.3722,0.781,Fundo de Fundos,fundo-de-fundos,6.78,1157702.33,205957834.72,0.8412,0.8909329829172141,BLMR11,0,17.33932093585,17316,,,
42,83,BLUR11,0.8,0.0,0.2467,0.74,0.5333,3.2,0.4375,5.25,0.0,,0.0,,0.74,2024.0,,,,,,,,,,,,,Papéis,papeis,95.99,3171.38,8019195.29,1.0773,,BLUR11,0,69.357314609685,136,,,
43,282,BMLC11,0.69,0.65,0.6933,2.08,0.7133,4.28,0.95,11.4,-0.1604,1.9114,0.4885,105.8,2.08,2024.0,0.6464,112.94,-0.4671,112763038.18,9.3799,0.1763,2.0405,0.6802,4.0861,0.681,10.6941,0.8912,Lajes Corporativas,lajes-corporativas,107.15,81073.49,112763038.18,0.9487,0.9487338409775101,BMLC11,1,19.02495663452,1427,,,
44,133,BNFS11,1.4166,0.0,0.71,2.13,0.9,5.4,1.07,12.84,0.0,,0.0,,3.16,2024.0,1.5896,84.68,-7.3523,59276424.35,0.2229,-5.8795,4.5374,1.5125,9.104,1.5173,18.9168,1.5764,Agências de Bancos,agencias-de-bancos,122.3,116890.15,59276424.35,1.4421,1.444260746339159,BNFS11,18,10.024985247079,5302,,,
45,1767,BODB11,0.1,1.03,1.04,3.12,0.9667,5.8,0.9775,11.73,2.1053,8.1708,3.1569,9.7,3.12,2024.0,,,,,,,,,,,,,Indefinido,indefinido,9.43,1286611.6,0.0,0.0,,BODB11,,7.887928317074,0,,,
46,248,BPFF11,0.62,0.86,0.8567,2.57,0.8717,5.23,0.8992,10.79,-1.8773,6.4897,-1.0334,72.13,2.57,2024.0,0.7928,78.2,6.409,351316200.42,10.4075,7.2527,2.3797,0.7932,4.8031,0.8005,9.7414,0.8118,Fundo de Fundos,fundo-de-fundos,73.72,404927.58,351316200.42,0.9376,0.9427109974424551,BPFF11,0,13.845806131466,19324,,,
47,64,BPLC11,14.4205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,2023.0,,,,,,,,,,,,,Misto,misto,0.0,,322705239.47,0.0,,BPLC11,1,,114,,,
48,210,BPML11,1.02,1.1,0.9967,2.99,0.7267,4.36,0.5567,6.68,0.129,62.8727,1.2305,93.12,2.99,2024.0,0.6808,133.67,7.1503,575440614.1,8.8996,7.8798,2.0437,0.6812,2.7206,0.4534,4.0826,0.3402,Shoppings,shoppings,96.0,429189.03,576395699.82,0.7245,0.7181865788883071,BPML11,4,25.414380268131,1343,,,
